hour,hour_sin,hour_cos,day_of_week,day_sin,day_cos,month,month_sin,month_cos,is_weekend,road_type,city_zone,weather_condition,temperature_c,vehicle_count,average_speed_kmh,signal_cycle_time,road_capacity_utilization,incident_reported,school_zone,construction_zone,public_event_nearby,congestion_level
9,0.70711,-0.70711,3,0.43388,-0.90097,5,0.5,-0.86603,0,highway,airport,snow,27.68,6384,56.78,137.5,0.9109,0,0,1,0,severe
0,0.0,1.0,5,-0.97493,-0.22252,7,-0.5,-0.86603,1,local,suburban,clear,29.25,509,44.79,97.1,0.2177,0,0,0,0,low
5,0.96593,0.25882,0,0.0,1.0,1,0.5,0.86603,0,highway,residential,clear,14.91,823,110.07,117.2,0.2542,0,0,1,0,low
1,0.25882,0.96593,1,0.78183,0.62349,4,0.86603,-0.5,0,local,residential,clear,14.63,672,37.5,56.5,0.3165,0,0,0,1,low
8,0.86603,-0.5,3,0.43388,-0.90097,1,0.5,0.86603,0,highway,CBD,clear,15.78,8189,103.57,140.5,1.0,0,0,0,0,severe
18,-1.0,-0.0,4,-0.43388,-0.90097,4,0.86603,-0.5,0,expressway,CBD,clear,14.05,6541,108.9,65.4,0.906,0,0,0,0,severe
14,-0.5,-0.86603,0,0.0,1.0,12,-0.0,1.0,0,local,suburban,rain,10.04,661,26.42,95.1,0.6082,0,0,0,0,high
22,-0.5,0.86603,1,0.78183,0.62349,1,0.5,0.86603,0,expressway,residential,snow,3.44,0,12.65,94.3,0.2067,0,0,0,0,moderate
19,-0.96593,0.25882,4,-0.43388,-0.90097,3,1.0,0.0,0,expressway,CBD,rain,10.59,10186,109.16,119.9,1.0,0,0,0,0,severe
7,0.96593,-0.25882,3,0.43388,-0.90097,5,0.5,-0.86603,0,highway,residential,clear,21.89,5633,96.15,97.1,1.0,0,1,0,0,severe
3,0.70711,0.70711,2,0.97493,-0.22252,10,-0.86603,0.5,0,arterial,residential,clear,21.58,467,57.96,111.2,0.0814,0,0,0,0,low
3,0.70711,0.70711,6,-0.78183,0.62349,10,-0.86603,0.5,1,expressway,industrial,fog,18.46,110,88.96,124.8,0.2689,0,0,0,0,low
6,1.0,0.0,3,0.43388,-0.90097,1,0.5,0.86603,0,arterial,residential,clear,8.77,1171,67.8,125.6,0.6906,0,0,0,0,high
19,-0.96593,0.25882,4,-0.43388,-0.90097,11,-0.5,0.86603,0,highway,suburban,fog,7.35,6227,72.19,168.4,1.0,0,0,0,0,severe
15,-0.70711,-0.70711,6,-0.78183,0.62349,8,-0.86603,-0.5,1,expressway,industrial,clear,27.43,1836,121.33,133.4,0.5126,0,0,0,0,moderate
17,-0.96593,-0.25882,4,-0.43388,-0.90097,7,-0.5,-0.86603,0,arterial,CBD,storm,35.55,3770,26.79,116.1,1.0,0,0,0,0,severe
16,-0.86603,-0.5,3,0.43388,-0.90097,9,-1.0,-0.0,0,expressway,airport,clear,23.24,7367,110.24,84.6,0.9331,0,1,0,0,high
13,-0.25882,-0.96593,2,0.97493,-0.22252,10,-0.86603,0.5,0,expressway,residential,storm,18.42,4068,52.08,126.8,0.982,0,0,0,0,severe
14,-0.5,-0.86603,4,-0.43388,-0.90097,6,0.0,-1.0,0,arterial,suburban,rain,30.77,1712,47.3,69.6,0.8496,1,0,0,0,severe
9,0.70711,-0.70711,6,-0.78183,0.62349,4,0.86603,-0.5,1,arterial,residential,clear,20.23,1542,62.96,91.9,1.0,0,0,0,0,severe
9,0.70711,-0.70711,1,0.78183,0.62349,5,0.5,-0.86603,0,expressway,CBD,clear,26.13,6191,106.4,163.3,0.9057,0,0,0,0,severe
10,0.5,-0.86603,6,-0.78183,0.62349,10,-0.86603,0.5,1,arterial,industrial,clear,22.71,472,64.45,54.5,0.5375,0,1,0,0,high
14,-0.5,-0.86603,3,0.43388,-0.90097,3,1.0,0.0,0,highway,CBD,rain,11.79,1877,93.53,71.2,0.6565,0,0,0,0,severe
21,-0.70711,0.70711,1,0.78183,0.62349,2,0.86603,0.5,0,local,residential,clear,13.08,0,40.3,113.7,0.7879,1,1,0,0,severe
0,0.0,1.0,4,-0.43388,-0.90097,7,-0.5,-0.86603,0,local,industrial,storm,27.63,438,53.22,147.4,0.2371,0,1,0,0,low
14,-0.5,-0.86603,5,-0.97493,-0.22252,10,-0.86603,0.5,1,expressway,industrial,clear,24.19,3082,124.59,154.0,0.7655,1,0,0,0,severe
0,0.0,1.0,2,0.97493,-0.22252,5,0.5,-0.86603,0,highway,residential,clear,24.71,706,105.1,64.2,0.1956,0,0,0,0,moderate
8,0.86603,-0.5,4,-0.43388,-0.90097,2,0.86603,0.5,0,arterial,industrial,rain,4.99,1842,38.22,90.8,0.9468,0,0,0,0,severe
8,0.86603,-0.5,5,-0.97493,-0.22252,7,-0.5,-0.86603,1,expressway,residential,clear,28.48,5357,99.84,130.8,1.0,1,0,0,0,severe
15,-0.70711,-0.70711,3,0.43388,-0.90097,1,0.5,0.86603,0,arterial,suburban,fog,14.15,1365,39.82,69.8,1.0,0,0,0,0,severe
2,0.5,0.86603,4,-0.43388,-0.90097,1,0.5,0.86603,0,expressway,CBD,rain,8.54,1194,99.2,56.0,0.165,0,0,0,0,low
1,0.25882,0.96593,1,0.78183,0.62349,8,-0.86603,-0.5,0,highway,residential,clear,30.31,731,105.23,127.3,0.2907,0,0,0,0,low
22,-0.5,0.86603,2,0.97493,-0.22252,1,0.5,0.86603,0,expressway,airport,storm,10.31,1274,125.46,97.5,0.3028,0,0,0,0,low
23,-0.25882,0.96593,5,-0.97493,-0.22252,5,0.5,-0.86603,1,local,residential,clear,31.26,676,42.72,57.0,0.1741,0,1,0,0,low
20,-0.86603,0.5,2,0.97493,-0.22252,8,-0.86603,-0.5,0,expressway,industrial,rain,30.56,5513,90.06,158.1,1.0,0,0,0,0,severe
4,0.86603,0.5,1,0.78183,0.62349,6,0.0,-1.0,0,arterial,residential,rain,30.17,564,42.28,69.5,0.2116,0,0,0,0,low
2,0.5,0.86603,3,0.43388,-0.90097,9,-1.0,-0.0,0,highway,industrial,clear,22.03,1057,111.11,58.6,0.3081,0,0,0,0,low
16,-0.86603,-0.5,2,0.97493,-0.22252,8,-0.86603,-0.5,0,local,industrial,clear,22.28,1754,29.86,147.3,0.8912,0,0,0,0,high
12,0.0,-1.0,4,-0.43388,-0.90097,11,-0.5,0.86603,0,highway,industrial,snow,13.31,1052,16.82,163.2,0.946,0,0,0,0,severe
12,0.0,-1.0,4,-0.43388,-0.90097,6,0.0,-1.0,0,expressway,suburban,clear,31.29,3880,101.12,47.3,0.9908,0,0,0,0,severe
13,-0.25882,-0.96593,3,0.43388,-0.90097,2,0.86603,0.5,0,local,CBD,clear,7.41,5986,98.46,164.1,0.977,0,0,1,0,severe
4,0.86603,0.5,5,-0.97493,-0.22252,4,0.86603,-0.5,1,expressway,CBD,rain,15.09,456,100.34,52.9,0.2073,0,0,0,0,moderate
4,0.86603,0.5,2,0.97493,-0.22252,4,0.86603,-0.5,0,expressway,CBD,rain,12.94,811,110.78,62.3,0.3291,0,0,0,0,low
3,0.70711,0.70711,6,-0.78183,0.62349,9,-1.0,-0.0,1,expressway,residential,clear,21.13,904,114.4,129.4,0.1561,0,1,0,0,low
10,0.5,-0.86603,3,0.43388,-0.90097,4,0.86603,-0.5,0,expressway,residential,rain,14.88,4063,87.53,72.1,0.9354,0,0,0,0,severe
20,-0.86603,0.5,4,-0.43388,-0.90097,2,0.86603,0.5,0,highway,CBD,clear,6.25,2475,95.98,59.9,0.7122,0,0,0,0,high
9,0.70711,-0.70711,6,-0.78183,0.62349,8,-0.86603,-0.5,1,highway,suburban,clear,27.75,5866,91.85,119.8,1.0,0,1,0,0,high
0,0.0,1.0,5,-0.97493,-0.22252,4,0.86603,-0.5,1,highway,airport,storm,20.35,68,78.55,74.1,0.2531,0,0,0,0,moderate
8,0.86603,-0.5,3,0.43388,-0.90097,6,0.0,-1.0,0,local,industrial,storm,22.56,869,27.97,121.7,0.9978,0,0,0,0,severe
9,0.70711,-0.70711,0,0.0,1.0,8,-0.86603,-0.5,0,arterial,CBD,fog,30.65,3107,55.5,131.0,0.9,0,0,0,0,severe
9,0.70711,-0.70711,1,0.78183,0.62349,6,0.0,-1.0,0,arterial,CBD,rain,30.84,2641,28.25,156.0,0.9815,0,0,0,0,severe
1,0.25882,0.96593,2,0.97493,-0.22252,8,-0.86603,-0.5,0,highway,industrial,clear,35.29,188,99.65,52.9,0.2162,0,0,0,0,low
19,-0.96593,0.25882,0,0.0,1.0,1,0.5,0.86603,0,expressway,industrial,fog,8.59,6569,79.21,141.9,0.8688,0,0,0,0,severe
13,-0.25882,-0.96593,5,-0.97493,-0.22252,8,-0.86603,-0.5,1,local,CBD,fog,32.58,954,26.36,67.2,0.9708,0,0,1,0,severe
1,0.25882,0.96593,1,0.78183,0.62349,4,0.86603,-0.5,0,expressway,industrial,clear,15.36,1321,121.91,84.6,0.3444,0,0,0,0,low
10,0.5,-0.86603,3,0.43388,-0.90097,11,-0.5,0.86603,0,local,airport,snow,11.87,702,30.51,63.9,1.0,0,1,0,0,severe
6,1.0,0.0,6,-0.78183,0.62349,6,0.0,-1.0,1,highway,CBD,snow,27.27,149,19.34,90.4,0.4364,1,0,0,0,high
20,-0.86603,0.5,1,0.78183,0.62349,8,-0.86603,-0.5,0,highway,residential,fog,27.06,3427,72.56,118.2,0.958,0,0,0,0,severe
4,0.86603,0.5,5,-0.97493,-0.22252,2,0.86603,0.5,1,arterial,industrial,snow,7.83,458,32.37,62.3,0.2585,0,1,0,0,low
14,-0.5,-0.86603,0,0.0,1.0,5,0.5,-0.86603,0,highway,CBD,clear,24.84,2742,101.63,95.4,0.7405,0,0,0,0,moderate
12,0.0,-1.0,4,-0.43388,-0.90097,6,0.0,-1.0,0,arterial,residential,snow,32.25,2126,29.54,125.8,0.9337,0,0,0,0,severe
3,0.70711,0.70711,4,-0.43388,-0.90097,8,-0.86603,-0.5,0,arterial,industrial,storm,29.4,381,41.39,81.1,0.3388,0,0,0,0,low
22,-0.5,0.86603,0,0.0,1.0,8,-0.86603,-0.5,0,arterial,suburban,snow,26.69,719,42.45,52.3,0.0865,0,0,0,0,moderate
21,-0.70711,0.70711,3,0.43388,-0.90097,4,0.86603,-0.5,0,expressway,CBD,clear,17.25,2862,109.75,146.2,0.6778,0,0,0,0,severe
14,-0.5,-0.86603,3,0.43388,-0.90097,2,0.86603,0.5,0,local,suburban,clear,9.97,715,42.11,81.1,0.6549,0,0,0,0,moderate
19,-0.96593,0.25882,2,0.97493,-0.22252,9,-1.0,-0.0,0,local,CBD,clear,24.31,542,42.77,159.1,1.0,0,0,0,0,severe
7,0.96593,-0.25882,6,-0.78183,0.62349,9,-1.0,-0.0,1,expressway,industrial,storm,30.36,5019,46.49,118.1,0.9971,0,0,0,0,severe
13,-0.25882,-0.96593,4,-0.43388,-0.90097,7,-0.5,-0.86603,0,expressway,airport,clear,31.73,5736,93.91,131.6,1.0,1,0,0,0,severe
14,-0.5,-0.86603,3,0.43388,-0.90097,2,0.86603,0.5,0,highway,residential,storm,5.14,2461,56.57,152.1,0.6301,0,0,0,0,severe
2,0.5,0.86603,5,-0.97493,-0.22252,4,0.86603,-0.5,1,highway,residential,clear,20.63,286,111.55,82.4,0.0428,0,1,0,0,moderate
14,-0.5,-0.86603,2,0.97493,-0.22252,10,-0.86603,0.5,0,arterial,residential,rain,22.15,2409,44.04,88.0,0.941,0,1,0,0,severe
20,-0.86603,0.5,1,0.78183,0.62349,9,-1.0,-0.0,0,highway,residential,fog,30.41,1960,103.29,109.7,0.678,0,0,0,0,severe
12,0.0,-1.0,2,0.97493,-0.22252,12,-0.0,1.0,0,expressway,CBD,clear,3.5,5687,89.26,96.4,1.0,0,0,0,0,severe
18,-1.0,-0.0,2,0.97493,-0.22252,7,-0.5,-0.86603,0,arterial,industrial,fog,35.17,6525,46.98,69.6,0.9599,0,1,0,1,severe
7,0.96593,-0.25882,1,0.78183,0.62349,4,0.86603,-0.5,0,local,residential,clear,20.65,4542,49.04,96.9,0.964,1,0,0,0,severe
2,0.5,0.86603,0,0.0,1.0,10,-0.86603,0.5,0,highway,residential,clear,22.24,991,114.72,137.0,0.3882,1,0,0,0,moderate
4,0.86603,0.5,3,0.43388,-0.90097,10,-0.86603,0.5,0,local,CBD,clear,19.55,227,39.62,95.9,0.2047,0,0,1,0,low
19,-0.96593,0.25882,0,0.0,1.0,11,-0.5,0.86603,0,local,industrial,fog,13.17,701,31.69,104.5,0.958,0,0,0,0,severe
10,0.5,-0.86603,6,-0.78183,0.62349,8,-0.86603,-0.5,1,expressway,CBD,clear,25.26,2087,114.95,60.8,0.4701,0,0,0,0,moderate
21,-0.70711,0.70711,0,0.0,1.0,12,-0.0,1.0,0,highway,industrial,clear,6.55,3105,118.57,150.9,0.7363,0,0,0,0,high
5,0.96593,0.25882,3,0.43388,-0.90097,2,0.86603,0.5,0,highway,industrial,storm,12.2,894,48.56,50.8,0.2661,0,0,0,0,low
23,-0.25882,0.96593,3,0.43388,-0.90097,4,0.86603,-0.5,0,expressway,CBD,snow,8.03,150,23.26,89.7,0.247,0,1,0,0,low
19,-0.96593,0.25882,6,-0.78183,0.62349,7,-0.5,-0.86603,1,highway,suburban,clear,27.32,5608,92.67,73.1,0.9854,0,0,0,0,severe
4,0.86603,0.5,6,-0.78183,0.62349,10,-0.86603,0.5,1,highway,industrial,clear,17.91,129,109.97,66.9,0.0357,0,0,0,0,low
11,0.25882,-0.96593,0,0.0,1.0,3,1.0,0.0,0,arterial,suburban,clear,8.7,1859,55.7,97.0,0.9142,0,0,1,0,severe
23,-0.25882,0.96593,2,0.97493,-0.22252,9,-1.0,-0.0,0,expressway,industrial,snow,30.21,0,117.38,167.2,0.1299,0,0,0,0,low
22,-0.5,0.86603,1,0.78183,0.62349,4,0.86603,-0.5,0,expressway,residential,clear,17.16,709,114.6,91.2,0.3642,0,0,0,0,moderate
14,-0.5,-0.86603,3,0.43388,-0.90097,8,-0.86603,-0.5,0,arterial,suburban,clear,35.29,2253,46.75,141.8,0.914,0,0,0,0,severe
15,-0.70711,-0.70711,5,-0.97493,-0.22252,11,-0.5,0.86603,1,highway,residential,rain,12.15,2558,83.35,164.6,0.7741,0,0,0,0,high
17,-0.96593,-0.25882,4,-0.43388,-0.90097,4,0.86603,-0.5,0,highway,CBD,clear,15.3,7233,98.78,145.9,0.9728,0,0,0,0,severe
2,0.5,0.86603,5,-0.97493,-0.22252,9,-1.0,-0.0,1,local,CBD,clear,19.88,243,53.23,83.2,0.1128,0,0,0,0,low
21,-0.70711,0.70711,3,0.43388,-0.90097,2,0.86603,0.5,0,highway,residential,fog,5.39,2718,66.89,62.0,0.8815,0,0,1,0,severe
17,-0.96593,-0.25882,2,0.97493,-0.22252,4,0.86603,-0.5,0,arterial,industrial,rain,23.4,3873,42.73,68.0,1.0,0,0,0,0,severe
5,0.96593,0.25882,3,0.43388,-0.90097,11,-0.5,0.86603,0,local,residential,clear,6.42,0,41.37,42.0,0.219,0,0,0,0,low
17,-0.96593,-0.25882,1,0.78183,0.62349,9,-1.0,-0.0,0,arterial,residential,clear,22.76,2338,52.75,137.2,1.0,0,0,0,0,severe
18,-1.0,-0.0,4,-0.43388,-0.90097,6,0.0,-1.0,0,expressway,industrial,rain,25.68,8303,78.47,82.4,0.9927,0,1,0,0,severe
1,0.25882,0.96593,4,-0.43388,-0.90097,6,0.0,-1.0,0,arterial,airport,rain,25.32,275,48.07,54.4,0.3328,0,0,1,0,low
4,0.86603,0.5,3,0.43388,-0.90097,7,-0.5,-0.86603,0,local,CBD,clear,33.81,709,29.79,48.1,0.4008,1,0,0,0,moderate
11,0.25882,-0.96593,6,-0.78183,0.62349,1,0.5,0.86603,1,arterial,airport,rain,7.36,922,40.11,67.2,0.4684,0,0,0,0,moderate
10,0.5,-0.86603,0,0.0,1.0,8,-0.86603,-0.5,0,highway,suburban,clear,24.69,2337,107.67,121.7,0.789,0,0,0,0,severe
3,0.70711,0.70711,6,-0.78183,0.62349,12,-0.0,1.0,1,expressway,industrial,snow,14.48,266,118.24,47.0,0.2264,0,0,0,0,low
11,0.25882,-0.96593,1,0.78183,0.62349,12,-0.0,1.0,0,highway,residential,snow,10.51,3595,55.33,87.8,1.0,0,0,0,0,severe
19,-0.96593,0.25882,6,-0.78183,0.62349,2,0.86603,0.5,1,expressway,CBD,clear,6.15,5035,102.76,56.5,1.0,1,0,0,0,severe
3,0.70711,0.70711,1,0.78183,0.62349,3,1.0,0.0,0,local,suburban,snow,17.41,421,28.04,53.7,0.0589,0,1,0,0,low
2,0.5,0.86603,5,-0.97493,-0.22252,8,-0.86603,-0.5,1,local,suburban,rain,28.55,263,36.63,105.0,0.095,1,0,0,0,moderate
9,0.70711,-0.70711,3,0.43388,-0.90097,6,0.0,-1.0,0,local,CBD,clear,26.66,1196,44.81,125.3,0.9312,0,1,0,0,severe
4,0.86603,0.5,1,0.78183,0.62349,4,0.86603,-0.5,0,arterial,industrial,clear,16.53,766,65.99,114.8,0.3459,0,0,1,0,low
10,0.5,-0.86603,5,-0.97493,-0.22252,11,-0.5,0.86603,1,local,residential,snow,9.94,244,22.55,46.6,0.609,0,0,0,0,severe
6,1.0,0.0,1,0.78183,0.62349,8,-0.86603,-0.5,0,arterial,industrial,fog,34.61,2804,53.14,53.5,0.922,0,0,1,1,severe
0,0.0,1.0,2,0.97493,-0.22252,6,0.0,-1.0,0,arterial,industrial,clear,25.05,334,52.94,135.6,0.2806,0,0,0,0,low
3,0.70711,0.70711,6,-0.78183,0.62349,9,-1.0,-0.0,1,local,industrial,clear,22.76,258,37.47,133.6,0.1952,0,1,0,0,low
2,0.5,0.86603,6,-0.78183,0.62349,12,-0.0,1.0,1,highway,industrial,fog,8.73,0,56.89,147.7,0.2016,0,0,0,0,moderate
8,0.86603,-0.5,2,0.97493,-0.22252,8,-0.86603,-0.5,0,local,suburban,clear,31.74,1161,40.9,146.6,1.0,0,1,0,0,severe
20,-0.86603,0.5,0,0.0,1.0,4,0.86603,-0.5,0,arterial,residential,rain,21.64,2073,49.12,44.6,0.9259,0,1,0,1,severe
3,0.70711,0.70711,2,0.97493,-0.22252,4,0.86603,-0.5,0,arterial,residential,rain,16.76,826,41.11,159.5,0.1141,0,1,0,0,moderate
10,0.5,-0.86603,5,-0.97493,-0.22252,7,-0.5,-0.86603,1,local,residential,clear,29.88,314,27.25,145.6,0.8449,0,0,0,0,severe
8,0.86603,-0.5,0,0.0,1.0,9,-1.0,-0.0,0,highway,industrial,rain,24.49,7818,79.37,56.8,0.9742,0,0,0,0,severe
8,0.86603,-0.5,1,0.78183,0.62349,7,-0.5,-0.86603,0,highway,CBD,clear,38.87,6855,87.58,72.4,1.0,0,0,0,0,high
7,0.96593,-0.25882,3,0.43388,-0.90097,5,0.5,-0.86603,0,arterial,CBD,clear,21.28,4292,50.9,65.7,1.0,0,0,0,0,high
9,0.70711,-0.70711,1,0.78183,0.62349,12,-0.0,1.0,0,highway,CBD,storm,12.19,5708,84.21,140.1,1.0,1,0,0,0,severe
18,-1.0,-0.0,6,-0.78183,0.62349,10,-0.86603,0.5,1,arterial,suburban,rain,21.33,2936,43.18,61.5,0.9773,0,1,0,0,severe
23,-0.25882,0.96593,6,-0.78183,0.62349,10,-0.86603,0.5,1,arterial,CBD,clear,18.23,742,62.19,80.5,0.1401,0,0,0,0,low
12,0.0,-1.0,2,0.97493,-0.22252,11,-0.5,0.86603,0,expressway,CBD,snow,13.96,6733,69.03,152.9,0.9876,0,0,0,0,severe
18,-1.0,-0.0,5,-0.97493,-0.22252,10,-0.86603,0.5,1,arterial,airport,fog,20.66,2990,37.63,148.7,1.0,0,0,0,0,severe
8,0.86603,-0.5,1,0.78183,0.62349,4,0.86603,-0.5,0,expressway,residential,snow,13.04,8920,93.91,63.9,1.0,0,0,0,0,severe
1,0.25882,0.96593,4,-0.43388,-0.90097,4,0.86603,-0.5,0,local,industrial,snow,15.47,289,39.01,154.1,0.4721,0,1,0,0,moderate
20,-0.86603,0.5,6,-0.78183,0.62349,5,0.5,-0.86603,1,expressway,industrial,fog,17.37,2402,126.18,154.1,0.5723,0,1,0,0,moderate
9,0.70711,-0.70711,5,-0.97493,-0.22252,12,-0.0,1.0,1,highway,industrial,clear,13.54,5006,97.18,57.5,0.9148,0,0,0,0,severe
13,-0.25882,-0.96593,2,0.97493,-0.22252,2,0.86603,0.5,0,local,CBD,snow,14.62,1107,29.85,119.7,1.0,0,0,0,0,severe
4,0.86603,0.5,2,0.97493,-0.22252,10,-0.86603,0.5,0,highway,residential,clear,14.72,402,40.69,147.0,0.2651,0,0,0,0,low
18,-1.0,-0.0,3,0.43388,-0.90097,5,0.5,-0.86603,0,highway,suburban,snow,24.23,7111,102.51,63.8,1.0,0,0,0,0,severe
15,-0.70711,-0.70711,4,-0.43388,-0.90097,2,0.86603,0.5,0,local,industrial,clear,11.76,0,35.38,72.8,1.0,0,1,0,1,severe
1,0.25882,0.96593,1,0.78183,0.62349,6,0.0,-1.0,0,expressway,CBD,snow,28.17,1060,68.18,115.7,0.2443,0,0,0,0,low
21,-0.70711,0.70711,5,-0.97493,-0.22252,11,-0.5,0.86603,1,arterial,CBD,clear,16.08,849,61.75,83.3,0.605,0,0,0,0,moderate
4,0.86603,0.5,2,0.97493,-0.22252,10,-0.86603,0.5,0,local,airport,clear,19.99,0,39.94,63.2,0.0402,0,0,0,0,low
8,0.86603,-0.5,0,0.0,1.0,9,-1.0,-0.0,0,highway,industrial,fog,21.2,7099,72.13,95.9,0.9582,0,0,0,0,high
20,-0.86603,0.5,0,0.0,1.0,8,-0.86603,-0.5,0,expressway,suburban,rain,29.08,2592,101.43,74.1,0.5777,0,0,1,0,high
3,0.70711,0.70711,4,-0.43388,-0.90097,1,0.5,0.86603,0,expressway,industrial,clear,3.12,1189,114.02,130.7,0.3261,0,0,0,0,low
22,-0.5,0.86603,1,0.78183,0.62349,5,0.5,-0.86603,0,local,residential,storm,28.19,402,27.19,66.3,0.331,0,0,0,0,moderate
10,0.5,-0.86603,6,-0.78183,0.62349,3,1.0,0.0,1,highway,CBD,rain,13.41,2066,92.36,138.2,0.7002,0,1,0,0,high
18,-1.0,-0.0,3,0.43388,-0.90097,3,1.0,0.0,0,arterial,CBD,storm,15.92,4601,50.14,104.6,1.0,0,0,0,0,severe
4,0.86603,0.5,6,-0.78183,0.62349,6,0.0,-1.0,1,local,residential,snow,32.06,432,13.58,123.3,0.2444,0,0,0,0,low
18,-1.0,-0.0,4,-0.43388,-0.90097,5,0.5,-0.86603,0,arterial,industrial,fog,22.36,4210,53.05,72.1,0.8933,0,0,0,0,severe
3,0.70711,0.70711,5,-0.97493,-0.22252,12,-0.0,1.0,1,arterial,industrial,fog,12.85,1193,54.26,129.7,0.2596,0,0,0,0,low
11,0.25882,-0.96593,4,-0.43388,-0.90097,5,0.5,-0.86603,0,highway,airport,snow,23.25,0,30.89,60.8,0.7364,0,0,0,0,high
20,-0.86603,0.5,2,0.97493,-0.22252,7,-0.5,-0.86603,0,local,industrial,clear,31.28,913,46.34,66.7,1.0,0,0,0,0,high
7,0.96593,-0.25882,5,-0.97493,-0.22252,10,-0.86603,0.5,1,expressway,residential,rain,19.0,6764,93.17,71.6,0.9622,0,0,1,1,high
19,-0.96593,0.25882,2,0.97493,-0.22252,2,0.86603,0.5,0,arterial,CBD,storm,12.94,3391,30.83,94.4,0.9662,0,1,0,0,severe
3,0.70711,0.70711,0,0.0,1.0,3,1.0,0.0,0,arterial,residential,fog,10.55,323,57.32,93.3,0.1904,0,0,0,0,low
9,0.70711,-0.70711,2,0.97493,-0.22252,1,0.5,0.86603,0,highway,residential,fog,16.17,7891,74.12,146.2,1.0,0,0,0,0,severe
18,-1.0,-0.0,3,0.43388,-0.90097,8,-0.86603,-0.5,0,highway,CBD,clear,34.85,7061,106.55,157.3,1.0,0,0,0,0,severe
1,0.25882,0.96593,6,-0.78183,0.62349,12,-0.0,1.0,1,expressway,industrial,clear,10.14,290,129.0,131.4,0.1789,0,0,1,0,low
14,-0.5,-0.86603,0,0.0,1.0,6,0.0,-1.0,0,highway,industrial,clear,29.35,4144,96.55,62.5,0.8937,0,0,0,0,severe
12,0.0,-1.0,5,-0.97493,-0.22252,2,0.86603,0.5,1,highway,industrial,rain,11.88,4670,86.6,127.3,0.978,0,0,0,1,severe
19,-0.96593,0.25882,3,0.43388,-0.90097,9,-1.0,-0.0,0,expressway,CBD,storm,23.1,7078,45.12,60.1,0.9772,0,0,0,0,severe
10,0.5,-0.86603,0,0.0,1.0,8,-0.86603,-0.5,0,local,industrial,rain,26.29,2705,97.52,72.9,0.6225,0,0,0,0,moderate
19,-0.96593,0.25882,3,0.43388,-0.90097,12,-0.0,1.0,0,local,industrial,fog,6.93,6344,82.85,157.3,0.8745,0,0,1,0,severe
13,-0.25882,-0.96593,5,-0.97493,-0.22252,2,0.86603,0.5,1,expressway,residential,fog,4.03,5827,91.12,84.8,1.0,0,0,0,0,severe
10,0.5,-0.86603,4,-0.43388,-0.90097,11,-0.5,0.86603,0,highway,suburban,fog,10.88,2080,94.68,59.4,0.625,0,0,0,0,severe
5,0.96593,0.25882,2,0.97493,-0.22252,7,-0.5,-0.86603,0,local,industrial,storm,27.15,0,22.17,139.6,0.2574,0,0,0,0,low
9,0.70711,-0.70711,6,-0.78183,0.62349,4,0.86603,-0.5,1,expressway,residential,storm,22.8,3559,58.52,56.7,1.0,0,1,0,0,severe
9,0.70711,-0.70711,2,0.97493,-0.22252,6,0.0,-1.0,0,expressway,CBD,clear,27.98,3154,45.15,89.7,0.9994,0,0,0,0,severe
17,-0.96593,-0.25882,1,0.78183,0.62349,8,-0.86603,-0.5,0,highway,suburban,fog,24.77,6982,79.26,130.2,0.9591,0,0,0,0,severe
5,0.96593,0.25882,3,0.43388,-0.90097,10,-0.86603,0.5,0,highway,airport,fog,15.9,772,81.4,82.0,0.2467,0,1,0,0,moderate
14,-0.5,-0.86603,3,0.43388,-0.90097,7,-0.5,-0.86603,0,highway,CBD,clear,32.58,3970,84.99,118.3,1.0,0,0,0,0,severe
1,0.25882,0.96593,0,0.0,1.0,11,-0.5,0.86603,0,expressway,CBD,fog,12.02,973,99.59,147.2,0.0315,0,0,0,0,low
18,-1.0,-0.0,0,0.0,1.0,3,1.0,0.0,0,arterial,airport,snow,7.74,876,38.25,116.1,0.9774,0,0,0,0,severe
0,0.0,1.0,3,0.43388,-0.90097,3,1.0,0.0,0,highway,suburban,fog,11.98,0,56.65,81.4,0.0325,0,0,0,1,low
17,-0.96593,-0.25882,5,-0.97493,-0.22252,7,-0.5,-0.86603,1,expressway,suburban,fog,26.0,5979,87.3,167.6,0.8017,1,0,0,0,severe
14,-0.5,-0.86603,3,0.43388,-0.90097,5,0.5,-0.86603,0,highway,industrial,clear,30.05,2853,91.77,139.7,0.9042,0,0,0,0,high
15,-0.70711,-0.70711,1,0.78183,0.62349,4,0.86603,-0.5,0,highway,industrial,rain,18.22,2641,86.01,146.6,0.693,0,1,0,0,severe
16,-0.86603,-0.5,4,-0.43388,-0.90097,8,-0.86603,-0.5,0,expressway,suburban,rain,31.3,10075,81.06,119.9,1.0,0,0,0,0,severe
19,-0.96593,0.25882,2,0.97493,-0.22252,7,-0.5,-0.86603,0,arterial,suburban,snow,32.26,3324,45.2,57.8,1.0,0,0,0,0,severe
3,0.70711,0.70711,0,0.0,1.0,4,0.86603,-0.5,0,local,CBD,clear,19.63,0,41.87,114.5,0.2765,1,0,0,0,moderate
4,0.86603,0.5,4,-0.43388,-0.90097,1,0.5,0.86603,0,local,residential,storm,4.76,847,16.81,138.1,0.4837,0,0,0,0,low
